id,price,neighbourhood_cleansed,borough,latitude,longitude,property_type_cleaned,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_avg,months_since_last_review,host_years_experience,host_is_superhost,calculated_host_listings_count,nearest_subway_km,listing_count,avg_price,median_price,avg_review_score,listing_density,subway_station_count,subway_density,crime_count,crime_per_1000_listings
36121,200.0,Prospect Heights,Brooklyn,40.67376,-73.96611,Private room in rental unit,Private room,1,1.0,1.0,1.0,90,365,362,9,4.954285714285715,145.3,15.4,f,1,0.2431062595160475,86,207.2093023255814,158.0,4.854186046511629,1000324640240.7727,1.0,11631681863.2648,40000,465116.2790697674
36647,82.0,East Harlem,Manhattan,40.79245376586914,-73.94074249267578,Private room in condo,Private room,2,1.0,1.0,1.0,30,999,204,102,4.7457142857142856,16.4,14.8,f,1,0.4259130650750492,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
38663,765.0,Boerum Hill,Brooklyn,40.68442,-73.98068,Private room in home,Private room,2,2.5,5.0,5.0,3,60,326,43,4.755714285714285,19.8,14.8,f,1,0.19759619243396542,65,293.7076923076923,250.0,4.8554065934065935,982592155503.527,1.0,15116802392.361952,40000,615384.6153846154
38833,139.0,Harlem,Manhattan,40.8180576,-73.9466707,Entire home,Entire home/apt,2,1.0,1.0,1.0,2,45,25,241,4.821428571428571,1.8,14.8,t,1,0.09720472984067804,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
39282,130.0,Williamsburg,Brooklyn,40.71065139770508,-73.95087432861328,Private room in rental unit,Private room,2,1.0,1.0,1.0,4,45,38,274,4.815714285714286,3.4,14.8,t,2,0.21643931237187633,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
39572,139.0,Hell's Kitchen,Manhattan,40.76203,-73.98869,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,1125,365,44,4.920000000000001,76.5,14.8,f,2,0.26845403861398076,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
6848,96.0,Williamsburg,Brooklyn,40.70935,-73.95342,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,30,120,173,194,4.7057142857142855,6.4,16.0,t,1,0.24304239071389971,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
6872,59.0,East Harlem,Manhattan,40.80107,-73.94255,Private room in condo,Private room,1,1.0,1.0,1.0,30,180,83,1,5.0,34.8,16.0,f,2,0.2560965206328966,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
6990,67.0,East Harlem,Manhattan,40.78778,-73.94759,Private room in rental unit,Private room,1,1.0,2.0,2.0,30,365,264,251,4.89,4.5,15.9,f,1,0.27657787723531596,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
7097,195.0,Fort Greene,Brooklyn,40.69194,-73.97389,Other,Private room,2,1.0,1.0,2.0,2,1125,190,398,4.910000000000001,1.5,15.9,t,2,0.494363775638997,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
7801,290.0,Williamsburg,Brooklyn,40.718807220458984,-73.9561767578125,Other,Entire home/apt,2,1.0,0.0,1.0,30,120,0,13,4.845714285714286,8.6,15.9,t,1,0.162308635724475,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
8490,216.0,Bedford-Stuyvesant,Brooklyn,40.684555843449075,-73.93963415175676,Entire loft,Entire home/apt,5,1.0,1.0,4.0,30,1125,150,190,4.789999999999999,18.2,15.8,f,2,0.46978279043036775,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
93313,165.0,Bedford-Stuyvesant,Brooklyn,40.684569430603325,-73.93840021354636,Entire loft,Entire home/apt,5,1.0,2.0,4.0,30,730,144,173,4.768571428571429,17.7,15.8,f,2,0.5153031721342489,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
94783,150.0,Crown Heights,Brooklyn,40.6736,-73.9551,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,7,90,48,161,4.8100000000000005,2.8,14.1,t,1,0.2727176426996186,644,154.40217391304347,120.0,4.783937444543035,1011296175135.8604,7.0,10992349729.737614,40000,62111.801242236026
96471,171.0,Clinton Hill,Brooklyn,40.68513,-73.96648,Private room in condo,Private room,5,1.5,1.0,3.0,30,365,365,11,4.871428571428572,65.1,15.0,f,3,0.19348121410654573,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
98663,150.0,Chelsea,Manhattan,40.75077,-73.99657,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,60,176,18,4.781428571428571,113.9,14.0,f,1,0.3451955928458128,512,267.4375,200.5,4.7506222098214295,1758082395800.8704,9.0,30903792113.687172,50000,97656.25
100002,62.0,Washington Heights,Manhattan,40.85433,-73.9324,Private room in rental unit,Private room,2,1.0,1.0,2.0,30,40,173,150,4.6971428571428575,44.8,14.0,f,1,0.3056778354348118,289,113.95847750865052,76.0,4.6884280771131985,603372658369.0835,11.0,22965741322.006638,50000,173010.38062283737
100186,100.0,Gowanus,Brooklyn,40.66952,-73.99201,Entire condo,Entire home/apt,3,1.0,1.0,2.0,30,90,89,124,4.918571428571428,4.5,14.0,t,1,0.23072424116194304,84,236.48809523809524,165.0,4.810289115646259,478161018679.55164,2.0,11384786159.036943,40000,476190.4761904762
42300,563.0,Lower East Side,Manhattan,40.71992,-73.99167,Entire loft,Entire home/apt,5,2.0,3.0,4.0,30,240,145,70,4.731428571428572,7.6,14.7,f,1,0.2228207317555807,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
42729,185.0,Carroll Gardens,Brooklyn,40.67813,-74.00062,Private room in townhouse,Private room,2,1.0,1.0,1.0,30,60,364,220,4.701428571428572,17.7,16.1,f,4,0.5861113897989422,75,272.02666666666664,203.0,4.843142857142857,762140741969.9125,1.0,10161876559.598833,40000,533333.3333333334
43105,165.0,Midtown,Manhattan,40.7449,-73.98499,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,365,365,4,4.964285714285714,85.0,14.7,f,1,0.1929374859998457,1402,315.3181169757489,255.5,4.736751579376402,3698907958238.325,18.0,47489545826.169655,50000,35663.33808844508
44229,110.0,Fort Greene,Brooklyn,40.69287,-73.97108,Private room in home,Private room,2,1.0,1.0,1.0,30,30,365,232,4.778571428571428,31.8,14.7,f,2,0.6263115673278958,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
44973,77.0,Williamsburg,Brooklyn,40.70894,-73.95234,Entire rental unit,Entire home/apt,2,1.0,0.0,0.0,30,120,89,125,4.742857142857143,2.6,14.7,f,1,0.22931122589965577,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
9357,175.0,Hell's Kitchen,Manhattan,40.76724,-73.98664,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,120,0,58,4.694285714285714,93.4,15.7,f,1,0.47210751135737866,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
10452,90.0,Bedford-Stuyvesant,Brooklyn,40.68294,-73.95682,Private room in rental unit,Private room,2,1.0,1.0,2.0,30,730,137,81,4.635714285714286,8.0,15.6,t,6,0.15290462365849747,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
12940,110.0,Bedford-Stuyvesant,Brooklyn,40.67946,-73.95417,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,365,110,80,4.494285714285715,3.3,15.5,t,1,0.1968835609691114,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
14314,115.0,Greenpoint,Brooklyn,40.73535,-73.95584,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,30,1125,303,179,4.862857142857143,6.6,15.4,t,1,0.4148408990680913,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
15341,169.0,Lower East Side,Manhattan,40.721359,-73.993668,Entire condo,Entire home/apt,3,1.0,1.0,2.0,30,1125,90,40,4.661428571428571,4.5,15.4,t,1,0.10847719115071676,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
15385,97.0,Williamsburg,Brooklyn,40.71211,-73.96397,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,30,206,60,4.827142857142857,2.5,15.4,f,1,0.7112354304169461,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
16580,109.0,East Village,Manhattan,40.72372723229208,-73.97625850509617,Private room in condo,Private room,1,1.0,1.0,1.0,1,40,118,620,4.778571428571429,2.0,15.3,t,2,0.8822351386635888,484,236.1095041322314,180.0,4.758423848878395,2492471166407.988,5.0,25748669074.46268,50000,103305.78512396694
45910,534.0,Ridgewood,Queens,40.70309,-73.89963,Entire townhouse,Entire home/apt,16,2.5,5.0,9.0,30,730,365,13,4.658571428571428,66.0,14.7,f,10,0.36218522276798876,208,119.44711538461539,84.0,4.7411675824175825,591343547821.9253,3.0,8528993478.200847,25000,120192.30769230769
45935,60.0,Mott Haven,Bronx,40.80635,-73.92201,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,40,83,0,4.827142857142858,120.0,14.7,f,1,0.2964650802774067,46,129.2826086956522,119.5,4.744658385093168,168786740034.454,7.0,25684938700.895176,30000,652173.9130434783
45936,97.0,Morningside Heights,Manhattan,40.8063,-73.95985,Other,Private room,2,1.0,1.0,1.0,31,730,317,134,4.715714285714286,8.2,13.7,t,2,0.44012457910928166,63,113.07936507936508,105.0,4.651746031746033,414244967845.0307,2.0,13150633899.842245,50000,793650.7936507936
103555,260.0,Fort Greene,Brooklyn,40.693047,-73.971985,Other,Entire home/apt,3,2.5,2.0,2.0,30,31,60,285,4.7457142857142856,19.6,14.6,f,1,0.6692279578256045,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
105469,114.0,Rockaway Beach,Queens,40.58603,-73.8145,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,90,90,16,4.855714285714285,43.5,14.0,f,1,0.21367364551538648,49,140.0612244897959,114.0,4.816297376093295,388334221258.1478,1.0,7925188188.941792,25000,510204.0816326531
106363,81.0,Harlem,Manhattan,40.82772,-73.95284,Private room in rental unit,Private room,1,1.5,1.0,1.0,30,45,175,472,4.838571428571428,2.3,14.0,t,1,0.26868735259317456,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
106647,161.0,Bedford-Stuyvesant,Brooklyn,40.68647,-73.95862,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,30,365,83,124,4.868571428571428,3.0,14.0,t,1,0.2750451490868388,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
107630,175.0,Greenpoint,Brooklyn,40.72741,-73.95466,Entire home,Entire home/apt,3,1.0,1.0,2.0,30,90,84,353,4.7871428571428565,11.2,14.4,f,2,0.3868690108294917,291,224.62199312714776,200.0,4.822768777614138,616754081384.4135,2.0,4238859665.872257,40000,137457.04467353952
112435,95.0,Fort Greene,Brooklyn,40.69132,-73.97306,Private room in home,Private room,2,1.0,1.0,1.0,30,30,365,178,4.725714285714285,17.7,14.7,f,2,0.47006939924163876,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
113265,60.0,Crown Heights,Brooklyn,40.67582,-73.9518,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,730,364,275,4.779999999999999,4.0,14.4,t,2,0.4721708750022535,644,154.40217391304347,120.0,4.783937444543035,1011296175135.8604,7.0,10992349729.737614,40000,62111.801242236026
115535,57.0,Harlem,Manhattan,40.82402,-73.95263,Private room in rental unit,Private room,1,1.0,1.0,1.0,30,365,304,34,4.807142857142857,66.5,13.9,f,1,0.22223020730780202,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
46911,85.0,Park Slope,Brooklyn,40.68009896425498,-73.9746189673198,Private room in home,Private room,2,1.0,1.0,1.0,30,1125,200,74,4.737142857142857,5.5,14.7,t,3,0.08557058417490973,160,228.03125,177.0,4.838169642857143,851208422026.0298,5.0,26600263188.31343,40000,250000.0
49048,95.0,Bedford-Stuyvesant,Brooklyn,40.6829,-73.95701,Private room in home,Private room,3,2.0,1.0,2.0,30,365,280,28,4.332857142857143,8.0,15.6,t,6,0.149803634722223,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
16821,136.0,East Village,Manhattan,40.72281,-73.98501,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,31,50,244,4.748571428571429,2.5,16.4,t,2,0.4864162449911196,484,236.1095041322314,180.0,4.758423848878395,2492471166407.988,5.0,25748669074.46268,50000,103305.78512396694
16974,300.0,East Harlem,Manhattan,40.8019,-73.93762,Entire loft,Entire home/apt,8,2.0,4.0,6.0,30,365,57,291,4.801428571428572,19.6,15.3,f,1,0.21933880021539093,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
17037,230.0,East Village,Manhattan,40.72289,-73.98028,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,90,177,54,4.791428571428571,10.4,15.3,f,1,0.8011406974384566,484,236.1095041322314,180.0,4.758423848878395,2492471166407.988,5.0,25748669074.46268,50000,103305.78512396694
18152,70.0,Upper East Side,Manhattan,40.76967,-73.94831,Private room in rental unit,Private room,2,1.0,2.0,1.0,30,30,354,147,4.544285714285714,68.4,15.3,f,1,0.8747529076711491,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
18728,150.0,Chelsea,Manhattan,40.74261,-74.00353,Other,Private room,3,1.5,1.0,1.0,30,60,263,250,4.965714285714285,5.0,15.2,t,1,0.2466348498408656,512,267.4375,200.5,4.7506222098214295,1758082395800.8704,9.0,30903792113.687172,50000,97656.25
19174,200.0,West Village,Manhattan,40.73917,-74.00207,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,90,3000,300,68,4.662857142857143,3.6,15.2,f,1,0.07756952270001538,217,321.55299539170505,297.0,4.811323238973009,1529323933671.3787,4.0,28190302924.81804,50000,230414.74654377878
19282,94.0,Flatbush,Brooklyn,40.65437,-73.96278,Private room in rental unit,Private room,4,2.0,1.0,2.0,30,60,88,16,4.751428571428571,69.9,15.2,f,1,0.15499216636960772,261,137.74329501915707,109.0,4.798385331143952,579794118329.7667,5.0,11107167017.811623,40000,153256.70498084291
52689,153.0,Ditmars Steinway,Queens,40.77868,-73.90652,Private room in townhouse,Private room,2,1.0,2.0,2.0,3,120,20,106,4.942857142857143,1.9,14.6,t,1,0.6477120339538511,114,106.21929824561404,93.0,4.846604010025063,195871183893.28998,1.0,1718168279.7657015,25000,219298.24561403508
53469,117.0,Middle Village,Queens,40.71567,-73.87842,Other,Entire home/apt,4,1.0,1.0,1.0,30,365,365,33,4.458571428571429,121.0,14.7,f,10,1.1730638356657253,16,181.4375,159.5,4.7595535714285715,31287494609.666992,1.0,1955468413.104187,25000,1562500.0
115748,110.0,Astoria,Queens,40.76406,-73.92266,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,30,88,41,4.718571428571429,19.0,13.9,f,1,0.29051210316901516,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
118061,90.0,Bedford-Stuyvesant,Brooklyn,40.68462,-73.92895,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,100,215,94,4.805714285714286,8.5,13.0,t,1,0.5437929575750802,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
125163,99.0,Bedford-Stuyvesant,Brooklyn,40.68595,-73.92923,Entire townhouse,Entire home/apt,2,1.0,1.0,1.0,30,1125,365,94,4.8500000000000005,9.6,13.9,t,2,0.6619346650445939,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
135465,156.0,Fort Greene,Brooklyn,40.68646,-73.97548,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,30,365,172,136,4.844285714285713,3.4,13.9,t,1,0.06539662700847301,139,181.32374100719426,155.0,4.800380267214799,801326706473.0596,3.0,17294821003.015675,40000,287769.78417266184
136493,266.0,Park Slope,Brooklyn,40.67497,-73.97796,Private room in townhouse,Private room,4,2.5,2.0,2.0,7,60,71,46,4.894285714285714,4.7,13.9,f,1,0.5545987544737644,160,228.03125,177.0,4.838169642857143,851208422026.0298,5.0,26600263188.31343,40000,250000.0
53470,223.0,Ridgewood,Queens,40.70422,-73.89778,Entire rental unit,Entire home/apt,7,1.0,2.0,3.0,30,730,365,5,4.428571428571429,120.3,14.7,f,10,0.2681435627794651,208,119.44711538461539,84.0,4.7411675824175825,591343547821.9253,3.0,8528993478.200847,25000,120192.30769230769
53477,298.0,Middle Village,Queens,40.71778,-73.87714,Entire townhouse,Entire home/apt,12,2.0,4.0,8.0,30,730,365,16,4.602857142857142,69.2,14.7,f,10,1.3721119149355412,16,181.4375,159.5,4.7595535714285715,31287494609.666992,1.0,1955468413.104187,25000,1562500.0
54466,172.0,Harlem,Manhattan,40.80255,-73.95803,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,60,365,0,4.827142857142858,120.0,14.5,f,1,0.19123740188521465,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
54508,87.0,Park Slope,Brooklyn,40.6789595110935,-73.97409474641334,Other,Private room,2,1.5,1.0,1.0,3,1125,211,197,4.842857142857143,2.4,14.7,t,3,0.20792418983992936,160,228.03125,177.0,4.838169642857143,851208422026.0298,5.0,26600263188.31343,40000,250000.0
54544,86.0,Harlem,Manhattan,40.81182,-73.94631,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,30,90,59,144,4.591428571428572,3.4,14.5,f,4,0.40639385320600213,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
54860,125.0,East Harlem,Manhattan,40.79934,-73.94236,Other,Private room,2,1.0,1.0,1.0,30,30,354,304,4.828571428571428,5.9,14.5,f,1,0.10078145801700938,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
21794,85.0,Chelsea,Manhattan,40.74187,-74.00223,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,1125,364,36,4.95,63.8,15.2,f,2,0.10939754529233428,512,267.4375,200.5,4.7506222098214295,1758082395800.8704,9.0,30903792113.687172,50000,97656.25
23135,150.0,Carroll Gardens,Brooklyn,40.67747,-74.00146,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,60,365,318,4.764285714285715,8.8,16.1,f,4,0.660269143609926,75,272.02666666666664,203.0,4.843142857142857,762140741969.9125,1.0,10161876559.598833,40000,533333.3333333334
23545,200.0,Harlem,Manhattan,40.82825,-73.95138,Entire townhouse,Entire home/apt,2,1.0,1.0,2.0,30,1125,358,215,4.724285714285715,71.0,15.1,t,1,0.1942032893742448,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
24285,200.0,Park Slope,Brooklyn,40.67115,-73.98026,Entire rental unit,Entire home/apt,5,3.0,3.0,7.0,30,180,274,93,4.840000000000001,5.6,15.1,f,1,0.47816233672631553,160,228.03125,177.0,4.838169642857143,851208422026.0298,5.0,26600263188.31343,40000,250000.0
26785,81.0,South Slope,Brooklyn,40.6686,-73.98723,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,30,365,61,479,4.942857142857143,35.0,15.6,f,3,0.24398246980538682,88,186.89772727272728,162.0,4.884886363636364,937944099544.5702,2.0,21316911353.285686,40000,454545.4545454546
27883,100.0,East Village,Manhattan,40.72421,-73.98509,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,30,365,0,25,4.812857142857142,162.5,15.0,f,1,0.4816574681986894,484,236.1095041322314,180.0,4.758423848878395,2492471166407.988,5.0,25748669074.46268,50000,103305.78512396694
55959,127.0,Williamsburg,Brooklyn,40.71065,-73.95087,Private room in rental unit,Private room,1,1.0,1.0,1.0,4,45,33,117,4.852857142857142,3.8,14.8,t,2,0.2166768254153241,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
56859,60.0,Harlem,Manhattan,40.81201,-73.94452,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,90,90,271,4.6499999999999995,19.2,14.5,f,4,0.42701987242236294,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
57166,103.0,Ditmars Steinway,Queens,40.772472,-73.906075,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,30,360,241,165,4.891428571428571,2.3,14.5,t,1,0.6357456994022587,114,106.21929824561404,93.0,4.846604010025063,195871183893.28998,1.0,1718168279.7657015,25000,219298.24561403508
57297,292.0,Brooklyn Heights,Brooklyn,40.69003,-73.99338,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,90,180,295,4.8,17.5,14.7,f,1,0.3927626413859022,46,262.2173913043478,239.5,4.8248757763975165,439756037499.4457,2.0,19119827717.367203,40000,869565.2173913043
140133,280.0,Williamsburg,Brooklyn,40.71347,-73.96035,Entire rental unit,Entire home/apt,4,1.0,0.0,3.0,30,180,213,193,4.921428571428572,16.7,13.9,f,1,0.5072959374565392,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
141335,855.0,Park Slope,Brooklyn,40.67487,-73.97637,Private room in townhouse,Private room,2,2.0,3.0,3.0,30,1125,365,41,4.5128571428571425,22.9,13.9,f,2,0.4466952339525328,160,228.03125,177.0,4.838169642857143,851208422026.0298,5.0,26600263188.31343,40000,250000.0
144087,259.0,Harlem,Manhattan,40.80687,-73.95333,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,30,365,365,30,4.804285714285714,29.9,13.9,t,2,0.23180530217467554,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
146726,175.0,Harlem,Manhattan,40.80392,-73.94765,Entire home,Entire home/apt,2,1.5,1.0,1.0,30,120,358,18,4.772857142857143,88.6,13.8,f,1,0.26333220015022824,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
148259,290.0,Williamsburg,Brooklyn,40.71345,-73.94289,Other,Entire home/apt,6,1.0,3.0,3.0,30,90,304,114,4.891428571428571,16.6,13.8,f,1,0.15789238606016798,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
148825,112.0,Upper West Side,Manhattan,40.79999,-73.96338,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,30,180,199,310,4.778571428571429,5.8,13.8,t,2,0.4260902058483256,910,231.1076923076923,181.0,4.75455416012559,1690850014940.5242,7.0,13006538576.46557,50000,54945.054945054944
150804,475.0,Lower East Side,Manhattan,40.7203,-73.98424,Private room in rental unit,Private room,2,2.0,2.0,2.0,4,1125,203,81,4.950000000000001,3.4,13.8,t,1,0.3687852634477003,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
57874,116.0,East Harlem,Manhattan,40.80747,-73.94076,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,365,226,391,4.85,2.9,14.5,t,2,0.45043533511437905,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
58059,44.0,Harlem,Manhattan,40.8238,-73.94444,Private room in rental unit,Private room,2,1.5,1.0,1.0,30,1125,92,686,4.724285714285714,3.3,14.5,t,2,0.09880349113251954,1025,147.0341463414634,106.0,4.756217421602788,1606333876339.304,15.0,23507325019.59957,50000,48780.48780487805
59014,150.0,Lower East Side,Manhattan,40.71946,-73.98641,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,1125,151,60,4.762857142857143,21.9,14.4,f,1,0.15073387613902237,337,224.09495548961425,170.0,4.698834251801611,1716788432305.4846,4.0,20377310769.204567,50000,148367.9525222552
28907,150.0,Upper East Side,Manhattan,40.77827,-73.94669,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,30,30,365,19,4.924285714285714,95.9,14.9,f,1,0.5008849889937281,1013,217.28923988153997,170.0,4.738448737836695,2094334734917.588,9.0,18607120053.561985,50000,49358.341559723594
29013,90.0,Bedford-Stuyvesant,Brooklyn,40.68288,-73.95646,Private room in rental unit,Private room,2,1.0,1.0,1.0,30,730,292,75,4.581428571428572,3.5,15.6,t,6,0.1518381525701059,1543,137.96824368114065,110.0,4.758850106471623,1798487479605.76,10.0,11655784054.476734,40000,25923.52559948153
29628,139.0,Clinton Hill,Brooklyn,40.68292,-73.96381,Private room in condo,Private room,2,1.0,1.0,1.0,3,60,166,457,4.941428571428572,1.9,14.9,t,1,0.20156656104707693,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
31130,210.0,Hell's Kitchen,Manhattan,40.7672,-73.98464,Entire condo,Entire home/apt,1,1.0,1.0,1.0,30,360,365,75,4.912857142857143,15.5,15.0,f,4,0.28480307393049165,1031,229.2502424830262,178.0,4.710695579880837,4171078082388.755,3.0,12136987630.617134,50000,48496.60523763337
31994,122.0,Clinton Hill,Brooklyn,40.68818,-73.96383,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,365,242,601,4.655714285714285,2.2,14.9,t,2,0.29501682095691234,178,227.59550561797752,181.5,4.826252006420546,1172900957584.2253,3.0,19767993667.149864,40000,224719.1011235955
33009,233.0,Williamsburg,Brooklyn,40.71512,-73.95899,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,90,239,298,4.960000000000001,4.3,14.9,f,1,0.2981484716040318,851,200.60517038777908,157.0,4.8088819875776405,1017632231464.0869,12.0,14349690690.445408,40000,47003.52526439483
59121,223.0,Ridgewood,Queens,40.70271,-73.8993,Entire rental unit,Entire home/apt,9,1.0,3.0,6.0,30,730,365,4,4.821428571428571,26.5,14.7,f,10,0.4064354083883485,208,119.44711538461539,84.0,4.7411675824175825,591343547821.9253,3.0,8528993478.200847,25000,120192.30769230769
60611,125.0,East Harlem,Manhattan,40.792667388916016,-73.946533203125,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30,60,152,196,4.855714285714285,18.4,14.4,t,4,0.22275850685693152,423,144.1016548463357,120.0,4.701161769672408,1023322546578.2432,5.0,12096011188.868122,50000,118203.30969267139
151199,164.0,Astoria,Queens,40.7573,-73.91488,Private room in home,Private room,3,1.0,1.0,2.0,2,29,341,532,4.871428571428571,1.7,13.8,f,1,0.179886815003369,290,112.78965517241379,89.0,4.781472906403941,576894325167.9188,4.0,7957163105.764398,25000,86206.89655172414
